Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Visit,Method of Travel,Route Tracked,Start Time,End Time,Days Since Snow,Snow Conditions,Temperature (Degrees Celsius),Weather,Starting Snow Depth 1 (centimetres),Starting Snow Depth 2 (centimetres),Starting Snow Depth 3 (centimetres),Ending Snow Depth 4 (centimetres),Ending Snow Depth 5 (centimetres),Ending Snow Depth 6 (centimetres)
Rotation 1,1486,2011,28-Feb-12,WAN/YBA,1,Truck,A,10:24,14:08,3,Powder,-12,Overcast,7,8,14,32,37,33
Rotation 1,1491,2009,11-Jan-10,JEU,1,ATV,A,8:53,11:40,6,Powder,0,Overcast,25,24,27,42,32,26
Rotation 1,1492,2010,02-Jan-11,PBA,1,Truck,A,8:50,11:09,4,Wet,-5,Overcast,56,74,53,31,36,38
Rotation 1,1493,2010,01-Jan-11,PBA,1,ATV,A,9:07,11:12,3,Powder,-16,Clear,27,25,33,20,27,28
Rotation 1,1494,2013,07-Dec-13,TDE,1,Walk,A,11:35,14:40,4,Crust,-23,Clear,25,25,25,46,47,61
Rotation 1,1494,2013,07-Dec-13,JLE3,1,Walk,A,11:35,14:40,4,Crust,-23,Clear,25,25,25,46,47,61
Rotation 1,1496,2013,26-Feb-14,JLE3,1,Walk,A,9:28,11:45,3,Powder,-5,Clear,2,1,2,2,2,1
Rotation 1,1496,2013,26-Feb-14,TDE,1,Walk,A,9:37,11:48,3,Powder,-5,Clear,2,1,2,2,2,1
Rotation 1,1497,2013,26-Feb-14,TDE,1,Walk,A,13:06,15:48,3,Powder,-2,Clear,1,1,1,1,2,2
Rotation 1,1497,2013,26-Feb-14,JLE3,1,Walk,A,13:07,15:42,3,Powder,-2,Clear,1,1,1,1,2,2
Rotation 1,1500,2011,14-Dec-11,JBU,1,Truck,A,13:51,16:50,3,Powder,-2,Cloudy,26,17,15,42,22,19
Rotation 1,1506,2007,26-Jan-08,KZ,1,PNA,PNA,9:50,11:45,4,Powder,-7,Clear,5,5,5,28,35,28
Rotation 1,1510,2009,11-Jan-10,JEU,1,ATV,A,12:44,14:53,6,Powder,2,Overcast,27,26,29,26,27,27
Rotation 1,1511,2009,11-Jan-10,KRO,1,ATV,A,13:05,15:30,6,Wet,4,Overcast,22,20,18,24,34,27
Rotation 1,1512,2010,01-Jan-11,PBA,1,ATV,A,12:27,14:21,3,Powder,-6,Clear,31,32,31,33,21,30
Rotation 1,1513,2012,13-Jan-13,TLU,1,Truck,A,15:00,16:30,3,Powder,-4,Cloudy,10,10,8,15,18,5
Rotation 1,1516,2013,27-Feb-14,TDE,1,Walk,A,9:38,11:36,4,Powder,-9,Cloudy,3,2,3,2,1,1
Rotation 1,1516,2013,27-Feb-14,JLE3,1,Walk,A,9:47,11:36,4,Powder,-9,Cloudy,3,2,3,2,1,1
Rotation 1,1520,2011,24-Jan-12,JBU,1,Truck,A,11:05,14:09,3,Powder,-3,Cloudy,8,14,4,10,11,10
Rotation 1,1525,2007,26-Jan-08,SS,1,PNA,PNA,9:01,12:08,4,Powder,-10,Overcast,9,10,11,11,11,12
Rotation 1,1526,2007,25-Jan-08,KZ,1,PNA,PNA,14:45,16:45,3,Powder,-20,Clear,30,15,23,10,15,15
Rotation 1,1529,2010,10-Feb-11,PBA,1,ATV/Walk,B,12:30,16:12,3,Powder,-6,Overcast,23,23,24,13,19,14
Rotation 1,1530,2009,11-Jan-10,KRO,1,ATV,A,8:30,11:45,5,Wet,3,Overcast,7,12,5,4,18,28
Rotation 1,1531,2010,13-Jan-11,PBA,1,Truck,A,11:00,13:15,4,Powder,-19,Overcast,56,44,32,24,41,31
Rotation 1,1532,2012,13-Nov-12,TLU,1,Truck,A,10:32,12:02,4,Crust,-3,Clear,25,20,10,10,12,16
Rotation 1,1533,2012,13-Nov-12,TLU,1,Truck,A,13:15,14:32,4,Powder,1,Cloudy,20,15,16,15,20,17
Rotation 1,1534,2012,11-Dec-12,TLU,1,Truck,A,13:51,16:33,3,Powder,-1,Clear,10,6,13,11,11,5
Rotation 1,1538,2011,17-Dec-11,JBU,1,Truck,A,10:38,13:43,6,Wet,5,Cloudy,22,12,6,30,17,22
Rotation 1,1539,2012,03-Jan-13,YBA,1,Truck,A,8:07,10:34,3,Crust,-6,Cloudy,16,23,25,10,15,15
Rotation 1,1541,2012,03-Jan-13,MKU,1,Truck,A,11:22,13:26,3,Powder,-2,Clear,8,9,10,9,10,10
Rotation 1,1542,2012,03-Jan-13,MKU,1,Truck,A,13:55,16:36,3,Powder,-2,Clear,13,16,10,10,9,11
Rotation 1,1543,2013,19-Nov-13,MBU,1,Truck,A,14:21,16:20,3,Powder,-12,Overcast,9,4,13,10,19,17
Rotation 1,1544,2007,25-Jan-08,SS,1,PNA,PNA,9:07,14:00,3,Powder,-20,Clear,14,12,14,DNC,DNC,DNC
Rotation 1,1545,2007,25-Jan-08,KZ,1,PNA,PNA,10:00,13:00,3,Crust,-15,Clear,10,13,15,22,28,18
Rotation 1,1550,2009,09-Jan-10,JEU,1,ATV,A,12:00,14:06,4,Wet,0,Overcast,23,50,13,38,39,56
Rotation 1,1551,2009,09-Jan-10,JEU,1,ATV,A,14:45,16:40,4,Wet,0,Overcast,64,59,32,36,30,37
Rotation 1,1552,2009,10-Jan-10,JEU,1,ATV,A,10:25,13:25,5,Crust,-1,Clear,51,34,31,44,42,49
Rotation 1,1557,2008,12-Mar-09,JFO,1,Snowmobile,A,7:22,9:54,4,Crust,-12,Clear,9,10,10,20,19,16
Rotation 1,1558,2008,12-Mar-09,JL,1,Snowmobile,AMOD,8:56,11:32,4,Powder,-17,Clear,15,12,15,20,15,15
Rotation 1,1559,2013,07-Jan-14,YBA,1,Truck,A,10:35,12:52,4,Powder,-8,Overcast,5,9,5,6,4,9
Rotation 1,1560,2013,19-Nov-13,MBU,1,Truck,A,7:36,9:55,3,Powder,-14,Overcast,10,7,8,16,9,4
Rotation 1,1561,2013,19-Nov-13,MBU,1,Truck,A,10:41,13:26,3,Powder,-13,Overcast,17,7,10,9,11,10
Rotation 1,1562,2012,04-Jan-13,YBA,1,Truck,A,10:45,14:03,3,Powder,1,Clear,10,11,7,10,14,8
Rotation 1,1563,2013,07-Dec-13,MBU,1,Truck,A,12:15,14:01,4,Powder,-25,Clear,11,11,10,11,17,23
Rotation 1,1567,2009,09-Jan-10,KRO,1,ATV,A,9:40,14:30,4,Wet,0,Overcast,7,23,49,16,25,18
Rotation 1,1568,2009,08-Jan-10,JEU/KRO,1,Truck,A,12:00,15:38,3,Powder,0,Clear,32,36,27,34,37,21
Rotation 1,1569,2009,10-Jan-10,KRO,1,ATV,A,8:30,11:00,5,Crust,2,Clear,34,33,21,23,30,30
Rotation 1,1573,2008,12-Mar-09,JFO,1,Snowmobile,B,12:42,14:24,4,Crust,1,Clear,4,6,6,8,6,8
Rotation 1,1575,2008,12-Mar-09,JL,1,Snowmobile,A,12:19,14:43,4,Powder,-8,Clear,15,12,16,10,12,15
Rotation 1,1577,2013,13-Dec-13,YBA,1,Truck,AMOD,11:53,14:04,3,Crust,-19,Clear,4,28,36,6,7,5
Rotation 1,1579,2012,04-Jan-13,MKU,1,Truck,A,7:54,9:56,4,Powder,1,Clear,15,21,19,7,8,12
Rotation 1,1584,2010,21-Dec-10,TLU,1,Walk,A,11:34,14:36,2,Powder,-4,Overcast,6,5,3,4,4,3
Rotation 1,1585,2010,22-Dec-10,TLU,1,Truck,A,15:16,16:47,4,Powder,-4,Clear,15,18,14,5,16,11
Rotation 1,1586,2010,12-Jan-11,TLU,1,Truck,A,14:19,15:37,3,Crust,-17,Clear,15,21,51,2,33,23
Rotation 1,1590,2013,07-Dec-13,TLU,1,Truck,A,13:45,15:30,4,Powder,-21,Clear,20,21,15,26,26,19
Rotation 1,1591,2013,07-Dec-13,TLU,1,Truck,A,10:40,12:24,4,Powder,-27,Clear,13,33,31,32,21,18
Rotation 1,1594,2013,13-Dec-13,YBA,1,Truck,AMOD,8:06,10:41,3,Crust,-18,Overcast,3,12,14,22,26,27
Rotation 1,1598,2013,07-Dec-13,MBU,1,Truck,A,8:13,11:20,4,Crust,-36,Clear,1,5,8,1,2,2
Rotation 1,1601,2010,02-Feb-11,TLU,1,Truck,A,14:10,16:01,3,Powder,3,Clear,7,8,11.5,8,8,10
Rotation 1,1602,2010,15-Jan-11,TLU,1,Truck,A,15:28,17:03,6,Crust,-15,Overcast,9,12,15,9,9,11
Rotation 1,1603,2010,12-Jan-11,TLU,1,Truck,A,16:14,17:31,3,Crust,-15,Clear,10,5,30,10,10,21
Rotation 1,1604,2013,26-Feb-14,EBR,1,Walk,BMOD,10:30,15:15,3,Powder,-2,Clear,5,3,10,2,10,9
Rotation 1,1605,2013,07-Jan-14,EBR,1,Truck,AMOD,10:30,13:40,3,Powder,-4,Cloudy,10,15,8,7,8,4
Rotation 1,1610,2011,15-Dec-11,WAN/YBA,1,Truck,A,13:35,15:05,3,Crust,-3,Overcast,12,5,12,8,8,13
Rotation 1,1611,2010,20-Jan-11,WAN/YBA,1,Truck,AMOD,8:52,11:23,3,Crust,-14,Overcast,44,28,36,36,5,14
Rotation 1,1612,2011,16-Dec-11,WAN/YBA,1,Truck,AMOD,15:00,17:30,4,Wet,1,Cloudy,4,5,9,6,7,4
Rotation 1,1618,2010,26-Mar-11,TLU,1,Truck,AMOD,15:00,18:36,3,Crust,1,Overcast,11,3,1,6,3,2
Rotation 1,1619,2010,26-Mar-11,TLU,1,Truck,A,9:32,13:23,3,Crust,-3,Overcast,3,1.4,1,4,2,2
Rotation 1,1620,2010,06-Mar-11,TLU,1,Truck,A,8:32,12:43,4,Powder,-12,Clear,10,13,17,15,13,12
Rotation 1,1622,2013,08-Jan-14,EBR,1,Truck,AMOD,9:30,14:20,4,Crust,4,Clear,14,18,8,5,9,7
Rotation 1,1624,2012,28-Dec-12,TLU,1,Truck,A,11:15,13:40,4,Powder,-1,Overcast,5,7,10,DNC,DNC,DNC
Rotation 1,1625,2012,28-Dec-12,TLU,1,Truck,A,14:15,16:30,4,Powder,-1,Clear,5,10,2,12,8,8
Rotation 1,1626,2012,29-Dec-12,TLU,1,Truck,A,10:00,11:40,5,Powder,-3,Overcast,15,10,10,15,20,18
Rotation 1,1627,2011,15-Dec-11,WAN/YBA,1,Truck,A,7:50,11:59,4,Powder,-3,Cloudy,7,9,16,8,15,12
Rotation 1,1627,2011,15-Dec-11,WAN/YBA,1,Truck,A,10:23,13:09,4,Powder,-1,Overcast,7,9,16,8,15,12
Rotation 1,1628,2011,15-Dec-11,WAN/YBA,1,Truck,A,7:54,9:52,3,Powder,-4,Overcast,6,13,14,5,6,14
Rotation 1,1629,2011,16-Dec-11,WAN/YBA,1,Truck,A,12:51,14:23,4,Wet,2,Cloudy,4,7,7,5,5,4
Rotation 1,1635,2010,05-Mar-11,TLU,1,Truck,A,11:30,14:18,3,Powder,-17,Clear,32,45,37,26,31,31
Rotation 1,1636,2010,05-Mar-11,TLU,1,Truck,B,14:53,17:24,3,Powder,-14,Clear,15,21,16,34,16,21
Rotation 1,1637,2010,06-Mar-11,TLU,1,Truck,BMOD,13:35,16:53,4,Powder,-15,Clear,5,11,11,20,13,17
Rotation 1,1643,2012,29-Dec-12,TLU,1,Truck,A,12:15,13:33,5,Powder,0,Overcast,20,15,12,20,25,15
Rotation 1,1644,2010,01-Feb-11,WAN/YBA,1,Truck,A,8:29,12:41,3,Powder,-11,Clear,8,10,10,8,10,10
Rotation 1,1645,2010,01-Feb-11,WAN/YBA,1,Truck,A,13:30,15:02,3,Crust,-14,Clear,8,31,49,5,13,14
Rotation 1,1646,2011,16-Dec-11,WAN/YBA,1,Truck,A,7:50,11:59,4,Powder,-3,Cloudy,4,16,6,3,4,3
Rotation 1,1652,2010,02-Feb-11,PBA,1,ATV,B,11:30,13:15,3,Powder,-1,Clear,35,56,54,16,20,19
Rotation 1,1653,2010,02-Feb-11,PBA,1,ATV,AMOD,8:40,10:20,3,Powder,-3,Clear,20,24,9,11,10,11
Rotation 1,836B,2013,07-Dec-13,LWI/SPE,1,Truck,A,9:06,12:30,5,Crust,-36,Overcast,40,36,33,57,51,52
